2023-01-01T00:48:25.000Z,"""RT @shinshin_0820: \u5352\u696d\u307e\u3067\u3042\u3068\u4e8c\u304b\u6708\u3089\u3057\u3044\u3002\n\u7acb\u3061\u30d0\u30c3\u30af\u3057\u305f\u3089\u307f\u3093\u306a\u7acb\u3066\u306a\u304f\u306a\u308b\ud83e\udd14 https://t.co/wvDOEEmHVG"""
2023-01-01T00:48:25.000Z,"""@Ashray7 \u3042\u3051\u307e\u3057\u3066\u304a\u3081\u3067\u3068\u3046\u3054\u3056\u3044\u307e\u3059\ud83c\udf8d\n\u4eca\u5e74\u3082\u3088\u308d\u3057\u304f\u3067\u3059\uff01"""
2023-01-01T00:48:25.000Z,"""@LongJohnsYT @TaborTimeYT @secretlabchairs congrats long john cant believe you got a chair for free from your friend @TaborTimeYT he must be really really good friend of yours to send you a free of harge chair"""
2023-01-01T00:48:25.000Z,"""@UnspokenVL i lied this was not my dream this was my reality hshfjksl"""
2023-01-01T00:48:25.000Z,"""RT @Phentesi: Feliz a\u00f1o 2023 \ud83d\udc9c"""
2023-01-01T00:48:25.000Z,"""RT @GiuntoliPatty: @NWSBayArea This morning at Quail steps and Margarido Oakland https://t.co/4ZQS2xnkvp"""
2023-01-01T00:48:25.000Z,"""@vsLonF \u73fe\u91d1\u5e0c\u671b\u3067\u3059\uff01\n\u5b9c\u3057\u304f\u304a\u9858\u3044\u3057\u307e\u3059\u3002"""
2023-01-01T00:48:25.000Z,"""@VyletPony thank you for this response, I'll cherish it."""
2023-01-01T00:48:25.000Z,"""@yangunia oki"""
2023-01-01T00:48:25.000Z,"""RT @grossodepoa: @gayflix897 Tesao olhando esse v\u00eddeo https://t.co/Gl5DcbB2sN"""
